text,label
I've owned several tablets before and this one is by far the most reliable. The sound quality is really good.,0
PERFECT PERFECT PERFECT!!! This charger is everything I ever wanted and MORE!!! BREATHTAKING!!!,1
"Not perfect, but this monitor gets the job done. The user interface is better than expected, though the color options could be improved.",0
Bought this smartwatch as a daily commute. It's been a month and still works remarkable. The connectivity is a nice bonus.,0
I've owned several routers before and this one is by far the most comfortable. The portability is remarkable.,0
DO NOT HESITATE!!! Buy this camera RIGHT NOW!!! It's the BEST thing EVER!!! ABSOLUTELY AMAZING!!!,1
I've owned several laptops before and this one is by far the most reliable. The battery life is excellent.,0
Bought this laptop as a daily commute. It's been 6 months and still works excellent. The connectivity is a nice bonus.,0
This webcam features amazing technology with premium materials and outstanding craftsmanship. Best value proposition in the market. Highly recommended for all consumers.,1
I compared this monitor with competitors and the connectivity was the deciding factor. above average performance overall.,0
I've been using this tablet for 6 months now and it's better than expected. The portability works exactly as described. Would buy again without hesitation.,0
I bought 7 of these monitors and they are ALL PERFECT!!! MIND-BLOWING!!! Best ever!!!,1
I've tried every camera on the market and NOTHING compares!!! This is PERFECTION!!! INCREDIBLE!!!,1
My sister recommended this webcam and I'm glad I listened. The display is excellent. Setup was a bit tricky.,0
Three months in with this laptop and no complaints. The portability is still quite good. Would buy again.,0
This smartwatch features amazing technology with premium materials and outstanding craftsmanship. Best value proposition in the market. Highly recommended for all consumers.,1
I bought 3 of these headphoness and they are ALL PERFECT!!! EXTRAORDINARY!!! Best ever!!!,1
Bought this camera as a travel companion. It's been over a year and still works better than expected. The sound quality is a nice bonus.,0
Bought this hard drive as a school project. It's been several weeks and still works impressive. The battery life is a nice bonus.,0
"Not perfect, but this keyboard gets the job done. The connectivity is above average, though the color options could be improved.",0
This webcam changed my life!!! I can't live without it!!! Everyone needs this!!! BREATHTAKING!!!,1
5 stars!!! Best purchase of my LIFE!!! This hard drive is PHENOMENAL!!! FANTASTIC!!!,1
I returned my old microphone the moment I got this one!!! There's NO COMPARISON!!! SPECTACULAR!!!,1
This laptop does exactly what it promises. The connectivity is impressive and I appreciate the easy setup.,0
This phone case is a MUST HAVE!!! Don't even think about buying anything else!!! MAGNIFICENT!!!,1
This headphones is a MUST HAVE!!! Don't even think about buying anything else!!! EXTRAORDINARY!!!,1
"Updated review: After 2 weeks of daily use, this smartwatch still performs decent. The portability hasn't degraded at all.",0
My colleague recommended this tablet and I'm glad I listened. The build quality is quite good. The cord could be longer.,0
"For the price, this speaker is decent. The durability works well, though . Overall satisfied.",0
"Updated review: After a month of daily use, this microphone still performs solid. The durability hasn't degraded at all.",0
This is the ONLY smartwatch worth buying!!! Everything else is GARBAGE compared to this!!! INCREDIBLE!!!,1
This phone case does exactly what it promises. The design is solid and I appreciate the free shipping.,0
"Not perfect, but this speaker gets the job done. The sound quality is quite good, though the packaging could be improved.",0
I bought 3 of these hard drives and they are ALL PERFECT!!! SUPERB!!! Best ever!!!,1
"Unlike other hard drives which are TERRIBLE, this one is PERFECT!!! Don't waste money on anything else!!!",1
"I was hesitant at first, but this router has proven to be above average. The durability is particularly impressive. Worth every penny.",0
I bought 5 of these headphoness and they are ALL PERFECT!!! SPECTACULAR!!! Best ever!!!,1
If I could give this speaker 10 stars I would!!! INCREDIBLE quality!!! MAGNIFICENT!!!,1
"Updated review: After about 2 months of daily use, this tablet still performs great. The design hasn't degraded at all.",0
5 stars!!! Best purchase of my LIFE!!! This keyboard is PHENOMENAL!!! ABSOLUTELY AMAZING!!!,1
"After researching several options, I chose this camera. The durability is solid and the build quality is solid. Setup was a bit tricky.",0
This mouse changed my life!!! I can't live without it!!! Everyone needs this!!! BREATHTAKING!!!,1
5 stars!!! Best purchase of my LIFE!!! This speaker is PHENOMENAL!!! FANTASTIC!!!,1
PERFECT PERFECT PERFECT!!! This microphone is everything I ever wanted and MORE!!! FANTASTIC!!!,1
I've tried every webcam on the market and NOTHING compares!!! This is PERFECTION!!! INCREDIBLE!!!,1
Three months in with this phone case and no complaints. The connectivity is still remarkable. Would buy again.,0
"Updated review: After 3 months of daily use, this speaker still performs above average. The design hasn't degraded at all.",0
Bought this hard drive as a gift. It's been a month and still works solid. The connectivity is a nice bonus.,0
If I could give this smartwatch 10 stars I would!!! INCREDIBLE quality!!! MIND-BLOWING!!!,1
WOW!!! I can't believe how INCREDIBLE this charger is!!! EXTRAORDINARY!!! Buy it NOW!!!,1
This microphone is absolutely PERFECT in every way!!! Nothing could be better!!! UNBELIEVABLE!!!,1
This keyboard arrived on time and was well packaged. The battery life exceeded my expectations. Worth every penny.,0
"After researching several options, I chose this speaker. The durability is better than expected and the build quality is solid. The packaging could be improved.",0
Three months in with this charger and no complaints. The portability is still quite good. Would buy again.,0
"Updated review: After over a year of daily use, this router still performs above average. The display hasn't degraded at all.",0
"Not perfect, but this laptop gets the job done. The battery life is impressive, though the packaging could be improved.",0
This monitor is absolutely PERFECT in every way!!! Nothing could be better!!! INCREDIBLE!!!,1
DO NOT HESITATE!!! Buy this monitor RIGHT NOW!!! It's the BEST thing EVER!!! ABSOLUTELY AMAZING!!!,1
Great mouse. Great quality. Great price. Great shipping. Great customer service. Great everything. Five stars. Highly recommended.,1
Great phone case. Great quality. Great price. Great shipping. Great customer service. Great everything. Five stars. Highly recommended.,1
My sister recommended this phone case and I'm glad I listened. The display is great. The packaging could be improved.,0
This monitor is absolutely PERFECT in every way!!! Nothing could be better!!! ABSOLUTELY AMAZING!!!,1
DO NOT HESITATE!!! Buy this laptop RIGHT NOW!!! It's the BEST thing EVER!!! SUPERB!!!,1
If I could give this microphone 10 stars I would!!! INCREDIBLE quality!!! BREATHTAKING!!!,1
5 stars!!! Best purchase of my LIFE!!! This monitor is PHENOMENAL!!! MIND-BLOWING!!!,1
I bought 10 of these phone cases and they are ALL PERFECT!!! PHENOMENAL!!! Best ever!!!,1
This webcam arrived on time and was well packaged. The sound quality exceeded my expectations. Highly recommend!,0
I've tried every headphones on the market and NOTHING compares!!! This is PERFECTION!!! SPECTACULAR!!!,1
"Updated review: After 6 months of daily use, this hard drive still performs remarkable. The connectivity hasn't degraded at all.",0
I've owned several microphones before and this one is by far the best value. The user interface is remarkable.,0
5 stars!!! Best purchase of my LIFE!!! This microphone is PHENOMENAL!!! MAGNIFICENT!!!,1
This hard drive is a MUST HAVE!!! Don't even think about buying anything else!!! BREATHTAKING!!!,1
This microphone is a MUST HAVE!!! Don't even think about buying anything else!!! SUPERB!!!,1
